date,BAC,BK,C,FHN,FITB,HBAN,JPM,KEY,MTB,NTRS,PBCT,PNC,RF,ZION,STI,TFC,USB,WFC,SPY
2004-08-17,0.009059219,0.008075849,0.008711177,0.007544559,0.007748669,-0.000841416,0.00503441,0.005227045,0.002291679,0.009293252,0.001311451,0.002660068,0.001287031,0.003860348,0.006756826,-0.000512964,0.001736151,0.001730742,0.005632508
2004-08-18,0.00656077,0.02647163,0.010628848,0.023825686,0.021820434,0.013894734,0.010282082,0.010724729,0.022968188,0.022049911,0.006876221,0.003221493,0.013817429,0.011369341,0.006711364,0.004362283,0.005545922,0.001382136,0.010283675
2004-08-19,0.002401449,-0.006786586,-0.003943882,-0.015957424,0.003864195,-0.012043148,-0.008350723,-0.004180099,-0.02539876,-0.007112357,0.021138229,-0.005666778,-0.004120417,0.002314422,-0.002074065,-0.000766448,-0.009996584,-0.000172504,-0.002908295
2004-08-20,0.009582436,0.009907787,0.010778693,-0.002927897,0.010332219,0.014711999,0.017105303,0.00904103,0.004378173,0.01217761,0.016241995,0.00949848,0.006683612,0.01385453,0.000593838,0.008182043,0.0045265,0.001725599,0.007018542
2004-08-23,-0.002259853,-0.003721261,-0.002829136,0.003840025,-0.002606723,-0.002071219,-0.002587381,0.00223999,-0.003632574,0.004953977,0.003447201,-0.012043647,-0.009800805,-0.005205786,-0.005192856,-0.005325871,0.000346628,-0.002756242,-0.002534453
2004-08-24,0.004416754,0.001358251,0.002182453,-0.001800147,0.002613535,0.001660399,0.001037637,0.003831444,0.006875038,0.000938989,0.006246166,0.003047616,0.002554276,-0.002780081,0.002237045,0.001784796,-0.002425492,0.004836738,0.001361175
2004-08-25,-0.000112776,0.00949474,0.008275235,0.002705181,0.009424528,0.004973098,0.022026392,0.008269727,0.018001219,0.009146327,-0.002172593,0.013862506,0.007324826,0.014266955,0.014136974,0.011198743,0.000347285,0.006532595,0.006796557
2004-08-26,-0.005412758,0.000335883,0.003455737,0.00472116,0.004171615,0.006185551,0.000253604,0.007570971,-0.004065056,0.002324013,0.000311059,0.006368237,0.002845405,-0.00129342,0.004401987,-0.000251657,0.010416707,0.001878747,0
2004-08-27,0.009183733,-0.00470114,0.005596225,0.003356462,-0.002373866,-0.003278685,0.006844118,-0.013462752,-0.004489821,-0.003014168,0,-0.00074448,-0.001261003,0.005828082,-0.005843593,-0.002265865,0.007560114,0,0.003150301
2004-08-30,0.001460479,-0.003373801,-0.006635287,0.003568267,-0.009319873,0,-0.015609334,-0.012059697,-0.010967607,-0.005348827,0.004975124,-0.00875391,0.005997492,-0.002575243,-0.005584201,0.004542021,-0.006480237,-0.004602804,-0.008254807
2004-08-31,0.009199009,0.008801613,0.003662964,0.010444411,-0.003002356,0.014391463,0.012276301,0.007067177,-0.015649233,0.006546616,0.020730155,0.00845541,0.01317854,0.005002381,0.006354371,0.004521485,0.012701711,0.00616545,0.005247461
2004-09-01,-0.029568653,-0.003355686,-0.002790871,-0.007917253,-0.018871761,-0.003242802,-0.00808498,-0.001275946,-0.000210616,-0.007200873,0.000303139,-0.003167471,0.009910179,-0.00529862,-0.005579989,-0.001000273,-0.002372871,0.001361733,0.001890011
2004-09-02,0.004581831,0.010101015,0.012271286,-0.005763717,0.004297174,0.010166734,0.015282789,0.005429578,0.01084666,0.003275606,0.022121182,0.007102824,0.004906466,0.002098484,0.00634968,0.001251545,0.002378515,0.010368805,0.01131874
2004-09-03,-0.005473156,-0.00399999,-0.003828197,0.005128179,0.012428622,0.006441218,-0.000250932,-0.000952947,0.0001042,-0.003964598,0.016009498,-0.004268737,-0.004577404,0.009020579,0.000586954,-0.003499985,0.001355963,-0.002859996,-0.004085975
2004-09-07,0.01513414,0.012717454,0.007899258,0.014196992,-0.007244854,0.000400009,0.000501894,0.003179602,0.020625035,0.012409333,-0.008462162,0.008760436,0.01655429,0.00798212,0.017011233,0.011540368,0.015572074,0.007592387,0.006600052
2004-09-08,-0.003614182,-0.005287456,-0.008260949,-0.022747182,-0.020879841,-0.0107957,-0.012540758,-0.006656073,-0.022249441,-0.017113822,0.011771585,-0.008684357,-0.006634536,-0.010928075,-0.011535623,-0.009176561,-0.007999992,-0.012056283,-0.002480939
2004-09-09,0.005894317,-0.005980081,0.002776565,0.005595355,-0.007867517,0,0.009398089,0.003828938,-0.004488521,0.000235255,0.005817313,-0.009133302,0.000910826,-0.004163365,-0.007731676,0.001501816,-0.014448935,-0.000169463,-0.000888244
2004-09-10,0.005183672,0.002005373,0.006176771,0.006009395,0.012103545,-0.00606304,0.001509752,-0.000953553,0.006081516,0.002117153,0.011278222,-0.00357409,0.001819762,-0.003698337,-0.000882058,0.00499877,0.00272758,0.002373273,0.005156421
2004-09-13,-0.002690559,0.00033353,-0.005080427,-0.00840706,0,-0.000406679,-0.016080387,0.007317835,0.000104243,-0.001173691,0.029453843,0.004719653,0.01180743,0.008715315,0.002795798,0.0009948,0.004420302,0.001014672,0.003272623
2004-09-14,-0.002922686,-0.006001956,0.00404254,-0.007585895,0.007216463,-0.002034143,0.008427013,0.001895119,-0.009899927,-0.010340743,0.01833328,0.00112735,-0.005385892,0.000159973,-0.006749803,0.003478246,-0.002369722,-0.005406314,0.002027712
2004-09-15,-0.004058632,-0.008721954,-0.004450108,-0.008543235,0.001432952,-0.004892003,-0.010382371,-0.003467803,0.003473257,-0.005461875,-0.021549357,-0.002815272,0.000300792,-0.020956608,-0.00989815,-0.00965584,-0.015609063,0.003906906,-0.007566431
2004-09-16,0.003848811,0.005076175,0.004257131,0.011791442,0.022076898,0.009832027,0.012794268,0.00569441,0.005034648,-0.001193869,0.003903035,0.009222621,0.006917279,-0.0021242,0.017159081,0.002000046,0.011720102,0.00219968,0.003014152
2004-09-17,0.007216953,0.00976428,-0.004874921,-0.004930569,-0.005599976,0,0.001768562,0.004403881,0.005426807,0.012192166,-0.000555433,0.000373004,-0.008363166,-0.006222385,0.004400808,0.004241471,-0.003747891,0.001857177,8.84E-05
2004-09-20,-0.006493527,-0.006335434,-0.033013845,-0.001576526,-0.014682211,-0.004056811,-0.006809595,-0.012214199,-0.014947009,-0.009683511,-0.00472355,-0.006897818,0.000301154,-0.003624937,0.001314391,-0.008695614,-0.007523916,-0.005055599,-0.006009724
2004-09-21,0.006986734,0.00503359,0.005506608,0.000225509,-0.008164962,-0.002036629,0.018283326,0.002219394,-0.000526903,0.013355625,0.01256285,0.01145111,-0.003011095,0.002315187,0.008605659,0.004511286,0.007236357,0.000508109,0.004356698
2004-09-22,-0.017009896,0.006009971,-0.027820399,-0.008795669,0.016258508,-0.006938779,-0.006234414,-0.010123369,-0.003584569,-0.010120035,-0.008547075,-0.018002992,-0.002416244,-0.007919478,-0.011569097,-0.015968143,-0.013000314,-0.006263737,-0.01248226
2004-09-23,-0.007969,-0.007301665,-0.011266336,-0.009783828,-0.012353192,-0.013563499,-0.009786685,-0.01022696,-0.009946063,-0.024488886,-0.01640704,-0.007749005,-0.00877981,-0.010311038,-0.01024136,-0.009381312,-0.008665511,-0.009710386,-0.005378808
2004-09-24,0.009410141,0.003677716,0.006153173,0.011718791,0.011482497,0.008749962,0.007349238,0.004520546,0.011221578,-0.004387041,-0.012157199,0.015238081,-0.001527277,0.0063855,0.014338525,0.002815475,-0.000349658,0.00877341,0.004596685
2004-09-27,-0.003638014,-0.025649617,-0.012231017,-0.004769502,-0.005473352,0.003304495,-0.015597457,-0.00482165,-0.006552555,-0.013219024,-0.01001722,-0.006566576,-0.003364846,-0.00601103,0.009180956,-0.005615141,-0.004896796,0.006480237,-0.00636999
2004-09-28,-0.003194874,-0.000341854,0.016051364,0.007987235,-0.001019222,0.008645495,0.00638896,0.005490959,-0.002340439,0.004713436,0.005781996,0.007176602,0,0.016126372,0.008808673,0.008726904,0.00140594,0.005421886,0.004785542
2004-09-29,-0.002060443,0.008891917,0.008801611,0.002037568,0.012038363,0.010204082,0.007618061,-0.001927384,0.005758167,0.005925967,0.003161833,0.003187665,0.017802271,0.00942304,-0.001860825,-0.006361323,-0.001403967,-0.000337048,0.005032329
2004-09-30,-0.005964632,-0.011186428,-0.012975364,-0.020334336,-0.007661235,0.00646464,0.001260061,0.017058278,0.014631014,0.001472694,0.023782283,0.011214925,-0.003015636,-0.000327554,0.009751904,0.016389229,0.015817183,0.005225917,-0.000715256
2004-10-01,0.019155273,0.016455283,0.016999093,0,0.012393348,0.009634676,0.015353653,0.005696212,0.019749211,0.012009845,-0.002798758,0.013123899,0.019358722,0.007863688,0.011788015,0.012345722,0.012802797,0.009391205,0.016911233
2004-10-04,0.004302505,0.005058994,-0.003120179,-0.01729708,0.004816333,-0.001590418,-0.014377834,-0.000629341,-0.000717284,-0.006054735,0.017401033,0.016967712,-0.002373942,-0.007314707,-0.011089289,-0.000995543,-0.012640958,0.003821225,0.001671754
2004-10-05,0.008342791,0.009060425,-0.004694781,0.007509932,-0.010984606,-0.001593027,-0.007545253,0.002518889,0.000922928,-0.001218305,0.000551755,-0.014172962,-0.000594898,-0.011625988,-0.004116299,0.005480848,0.006228384,-0.001324032,0.000527101
2004-10-06,0.011851493,0.026271971,0.004941558,0.00722109,0.012318267,0.003988847,0.000760329,0.003454793,0.010757126,0.015613549,0.015163989,0.002729713,-0.002380893,0.005135811,0.001425292,0.002725486,0.009972521,0.005137577,0.006848102
2004-10-07,0.003977907,-0.004212538,0.000447055,-0.005550408,-0.000797944,-0.00158923,0.001012841,-0.008137722,0.005980096,-0.006966152,-0.006518156,-0.01052628,-0.00357992,-0.011208118,-0.004412257,-0.003953542,-0.004766813,-0.006760096,-0.010725526
2004-10-08,-0.006383467,-0.003254131,-0.004468275,0.002558163,-0.009782425,-0.002387563,0.003035739,0.00378665,-0.001712828,-0.006289268,-0.003827279,-0.006052858,-0.001197632,-0.000500127,-0.002430281,-0.002480831,0.006500189,0.003984028,-0.008285543
2004-10-11,0.005981401,0.004897191,0.006732495,-0.008814732,0.010685536,-0.000797785,-0.006809595,0.00251493,0.007569641,-0.004138315,0.013172338,-0.00036908,0.012589873,0.004169446,-0.011177971,0.007212159,0.001699498,-0.000496012,0.004088517
2004-10-12,0.002642566,0.000649722,-0.001337508,-0.005382608,-0.000997392,-0.007185565,0.003301098,-0.006585108,0.018731795,-0.023710614,-0.01218847,-0.004799674,0.000888176,-0.001660828,-0.000724682,-0.003456775,-0.010179818,0.000165398,-0.003894861
2004-10-13,-0.011421051,-0.006818179,-0.015401772,-0.000941159,-0.00678914,-0.016083696,-0.006833628,-0.004103569,-0.022123894,-0.005508198,0.003564527,-0.012984618,-0.007985816,0.000998129,0.007831776,-0.021555969,-0.002742541,-0.003638727,-0.008797635
2004-10-14,-0.017995947,-0.011441644,-0.009294958,-0.010362695,-0.016686807,-0.008173227,-0.018093855,-0.005071311,-0.004424282,-0.021399856,-0.013661151,-0.01334334,-0.007752001,-0.009473155,-0.014966196,-0.010382371,-0.012031639,-0.012616237,-0.008068868
2004-10-15,0.017873324,0.023478862,0.005491977,0.016182762,-0.003066889,0.017305318,0.005450374,0.031538761,0.013028996,0.002315414,0.014958458,0.009333365,0.028245267,0.024664451,0.003068031,0.011514763,0.021920705,0.009583048,0.005603785
2004-10-18,-0.000222319,0.004846558,0.006372368,0.009367699,0.020508614,-0.00648035,0.006711366,0.013588592,0.005284135,0.002310066,0.000818741,0.000377366,-0.005260091,-0.003602443,0.010486361,0.01619022,0.002383374,0.001665317,0.003774925
2004-10-19,-0.01378388,-0.011254015,-0.014246988,-0.000232038,-0.0008038,-0.035874482,-0.026153858,-0.014929856,-0.013190537,-0.002048605,-0.017452958,-0.01528009,0.00323151,0,-0.018449104,-0.009957623,-0.033627709,-0.013300134,-0.008416927
2004-10-20,-0.014427398,0.018536494,-0.006882313,-0.021814829,-0.014078857,-0.008033849,-0.019220631,-0.003402431,-0.007236193,0.009237891,0.008326446,-0.00229883,0.004392319,0.049958932,0.00234954,-0.006034742,-0.013356803,-0.008930055,-0.001986646
2004-10-21,0.004345806,0.008939972,-0.007853994,-0.001186242,-0.006323977,0.001278802,0.012080557,0.001241375,0.001214849,0.009916079,0.011560682,0.000960047,0.002623911,0.013304093,0.002490451,0.004553512,-0.002493755,-0.005100293,0.006514669
2004-10-22,-0.002505138,-0.017721513,-0.009080312,-0.002137752,-0.01827139,-0.005534234,-0.006100783,0.000310048,-0.01638021,-0.001510609,0.001904706,-0.014195313,-0.010468177,-0.004170477,-0.01212921,-0.005036534,-0.004999978,-0.010936421,-0.011236965
2004-10-25,-0.004109596,-0.001288676,0.000469882,-0.009997581,-0.002509388,-0.002568552,-0.012009628,0.014254697,0.007401328,-0.001764995,0.020640976,0.000583747,-0.003526269,0.004653256,-0.000887538,0.010377116,-0.003948335,-0.000518359,-0.001181901
2004-10-26,0.005731316,0.029032332,0.01784877,0.013945647,0.018867876,0.016738254,0.012695873,0.013443282,0.015306122,0.023490788,0.012240603,0.009334955,0.014450064,0.011270702,0.01984004,0.011272565,0.019459492,0.014693212,0.015292193
2004-10-27,0.011169403,0.015674007,0.014074772,0.016836569,0.015637905,0.009708718,0.01413707,0.007235505,0.015778891,0.029121429,-0.013406983,0.013294771,0.0119186,0.009465691,0.00871089,0.009908386,-0.006362683,0.007666112,0.012013594
2004-10-28,0.00360685,-0.001543257,0.007053484,0.011893698,-0.003444124,0.007943166,0.012098871,0.00299307,0.014148613,0.006954458,-0.007460718,-0.003042401,0.003159919,0.000453702,0.007628076,0.004905586,0.009960824,0.011496201,0.003012083
2004-10-29,0.0060647,0.003400324,0.002485328,-0.002535169,0,-0.006636244,0.003118475,0.002387402,0.004878049,0.013098338,0.006442993,-0.002479517,0.004582007,-0.000151204,0.005284889,0.003417119,0.007749251,-0.001838553,-0.000176685
2004-11-01,0.007144445,-0.001540404,-0.001352279,-0.006007423,0.00203298,-0.001252638,-0.002590634,-0.005954176,-0.004854369,0.004701475,-0.004534557,0.007456967,-0.004561108,0.002116713,-0.005399222,0.011189469,0.002796222,0.003181491,0.002738562
2004-11-02,0.001330028,0.00802226,0.013315265,-0.005578793,0.002637396,-0.00083614,0.001298681,0,0.004975631,0.005849321,-0.00857449,0.007401845,0.001145502,-0.00829806,0.004285758,0.003608408,-0.002788425,-0.001836098,0.0003524
2004-11-03,0.010405164,0.010407066,0.008685955,0.012155273,0.011736177,-0.004602456,0.007782082,0.009284258,0.005727564,0.022563326,0.048648625,0.009231308,0.004576655,0.010193186,0.011237457,0.005752585,0.013981112,0.008361204,0.012593573
2004-11-04,0.013365482,0.01817632,0.017663944,0.019630429,0.026399994,0.02564097,0.020334645,0.022551878,0.026544402,0.022520512,0.022938197,0.023147315,0.016514859,0.009036121,0.021240712,0.01453767,0.024474287,0.01857378,0.013654546
2004-11-05,-0.00648647,0.009223427,0.000867854,-0.015854979,-0.005650836,-0.001229458,-0.007315866,-0.017121305,-0.008650665,0.022469373,-0.003275417,-0.004196306,-0.005602262,-0.009104487,-0.001928366,-0.001174518,0.001682407,0.001302537,0.006263369
2004-11-08,0.000435266,-0.005601353,0.002601371,0.00115075,-0.020576117,-0.011899914,-0.0017789,-0.00797167,0.004837353,-0.011096569,0.005561182,-0.017955356,-0.003943645,-0.007531255,-0.000275968,0.001175899,-0.004030932,0.001788628,-0.001449507
2004-11-09,-0.000870153,-0.029350745,-0.000864852,-0.01126437,-0.004001616,0.00207638,-0.004327856,-0.00119039,-0.000849575,-0.005940604,-0.000251397,0.001865714,-0.002545253,0.009257863,-0.005659907,-0.005167987,0.002023591,-0.00097389,-0.001963994
2004-11-10,0.006531662,0.004886939,-0.003462467,0.000929999,0.004017693,0.001657726,-0.004091021,0.001489846,0.004723666,-0.002213335,0.010309254,0.011731863,0.003118815,0.002556363,-0.005275542,0,0.006395171,-0.000812335,0.000770054
2004-11-11,0.019035282,0.010942277,0.004560274,0.005807212,0.016406557,0.003309885,0.005904995,0.006545707,0.0008463,0.016415214,0.026630168,0.01251604,0.002826412,0.016649177,0.019678939,0.00684772,0.007692292,0.010569131,0.007608783
2004-11-12,0.00700484,0.003908567,0.017509741,0.021478063,0.013189016,0.007010312,-0.000255287,0.012119415,-0.001315289,0.008511554,0.054545466,0.012543219,-0.001127422,0.006786649,0.000547508,0.008442791,0.011616342,0.006757814,0.00789072
2004-11-15,-0.002318651,-0.006289306,-0.008497982,-0.008817543,0.003108604,0.00778053,-0.000255255,0.000292007,-0.00602069,-0.000216367,0.017241383,-0.005385983,0.007900751,0.009964835,-0.002735936,0.001860508,-0.004593156,-0.000319649,-0.000505072
2004-11-16,-0.011831848,-0.012959533,-0.013284791,0.001596664,0.004454765,-0.01056482,-0.017619985,-0.009927012,0.000473173,-0.002597379,-0.085423716,-0.012635392,-0.001399861,-0.015089973,-0.005761292,-0.010909963,-0.009228764,-0.005915251,-0.007159152
2004-11-17,-0.003848627,0.003664058,0.002822992,-0.005921141,0.007134572,0.002053357,-0.005198876,0.002654089,0.004446138,0.002170106,0.001235478,0.005484447,-0.004485558,-0.009281044,-0.005242893,0,-0.000997963,0.004503036,0.005938281
2004-11-18,-0.003863497,0.005476132,-0.005846647,0,-0.00536088,0.000409845,-0.011758577,-0.010000004,0.000376727,0.000433098,-0.030108577,-0.00763633,0.001971375,-0.007434944,-0.00943135,0.005163136,-0.010323056,-0.000160076,0.001349267
2004-11-19,-0.012066395,-0.020272323,-0.016554141,-0.00389466,-0.018094368,-0.011880336,-0.010576455,-0.013666045,-0.018546424,-0.018398318,-0.016030519,-0.010626636,-0.020798247,-0.011235955,-0.011481374,-0.01330851,-0.004037649,-0.014411553,-0.011116723
2004-11-22,0.0089422,0.002779556,0.000442995,0.007819683,0.004312904,0.00124373,0.003474107,0.01355424,0.012470053,0.016758592,0.016550296,0.007777744,0.006314616,0.001818223,0.005099159,0.006152441,0.0054054,0.008123477,0.004769249
2004-11-23,0.003026442,0.005543481,0.00088553,0.003194876,0.002342357,0.001656353,0.000266368,-0.003566203,0.005400281,0.007373675,-0.003052677,-0.004042584,-0.00827156,0.011645442,0.010146579,0.003527698,0.007728479,0.005640649,0.001525685
2004-11-24,0.001293051,0.007963291,0.006856903,0,-0.003310578,-0.001653614,0.003727353,0.000596494,0.000659628,0.008611361,-0.003062025,0.002398544,0.00834055,0.004783969,0.007254417,0.000703131,-0.003001005,0.00080127,0.002369658
2004-11-26,0.000215285,0.000607671,-0.002196836,0.002957294,-0.001367716,-0.000828176,-0.000265309,-0.010134133,-0.001224267,0.00320174,0.014077321,0.001104317,0.000570464,-0.00163667,-0.004155061,-0.00093679,0.001337823,0.000800628,-0.000759912
2004-11-29,-0.002797527,0.001822124,-0.01012771,-0.003402138,-0.006456698,0.004973098,-0.010082177,0.001806726,-0.007165704,0.00021273,-0.002523968,0.001654719,-0.000855262,-0.016244357,-0.001808135,0,-0.004342053,-0.004799988,-0.004562745
2004-11-30,-0.001510567,-0.002425007,-0.004670832,-0.005461985,-0.008270937,0.000412381,0.009112842,0.000601156,0.00104464,0.000638217,0.006072836,-0.001468392,-0.001711771,0.007423085,-0.006548608,-0.004922623,-0.006038253,-0.006913188,0.000679075
2004-12-01,0.006915922,0.008811939,0.026592165,0.009153243,0.023629837,0.012366003,0.016732994,0.019224974,0.019827305,0.017006786,-0.001760511,0.021507319,0.022863652,0.019699211,0.021037867,0.018845683,0.017549797,0.017969898,0.011366562
2004-12-02,-0.003648894,-0.007530133,-0.003918128,-0.000907013,0.002133863,-0.008957627,0.004179724,-0.003831449,-0.005581381,0.003553473,-0.000503934,-0.000719829,-0.005867535,-0.000884789,-0.0043956,-0.004624295,-0.000331683,-0.003339741,0.000838702
2004-12-03,-0.002154211,0.004552382,-0.002403859,0.002042655,-0.071041389,-0.006984391,-0.009885465,-0.007988179,-0.009167477,-0.001458023,-0.023191346,0.006122819,-0.002529515,-0.002951984,-0.011727457,-0.011846651,-0.015593873,-0.004308228,-0.000670425
2004-12-06,0.003886017,-0.001812766,0.011391045,-0.013363541,-0.020629332,-0.003309885,0.001576394,-0.000596494,-0.00018879,-0.00187735,-0.006451588,-0.003042745,-0.001127104,-0.005181437,-0.000837604,-0.001880626,-0.000337048,0.001282019,-0.000335437
2004-12-07,-0.013978527,-0.001210669,-0.003682071,-0.014921884,-0.021489326,-0.009547511,-0.00813215,-0.019098759,-0.016808298,-0.004597647,-0.025974005,-0.017594246,-0.020028182,-0.013392767,-0.004191743,-0.010362662,-0.009103185,-0.010563378,-0.009311305
2004-12-08,0.005670712,0.005454559,0.006304335,0.010020955,-0.004566273,0.000838162,-0.006876544,0.004563478,-0.000192127,0.002939311,-0.002666737,0.002010245,0.005181246,0.00512815,0.003507787,0.000713917,0.003402531,0.009705572,0.005842527
2004-12-09,0.001951858,-0.006329112,0.003240441,-0.007844943,0.011795564,-0.003768771,0.003728346,-0.004542748,0.007300693,-0.009838836,-0.00802136,0.006748111,-0.003149966,0.00540217,0.008948644,-0.004280626,-0.003051887,0.008651088,0.003535636
2004-12-10,-0.0069264,0,-0.011412549,-0.009767497,0.006908456,0.004203383,-0.001591869,0.003346535,-0.009822609,0.01627908,0.021563341,-0.00126811,0.002585468,-0.008358173,0.010393569,0.0023884,0,0.000953008,0.00100665
2004-12-13,0.001743636,0.002123142,0.018732315,0.016909417,0.012006891,0.006278842,0.016476187,0.009399678,0.004333978,0.007489091,0.01715041,0.008706685,0.010028609,0.004665827,0.000548529,0.011436729,0.003401374,0.003649628,0.008715335
2004-12-14,-0.002828487,-0.001815949,0.002138123,0.012471136,0.006355916,0.003743687,0.012810501,-0.000300455,0.006616824,0.002684309,-0.00311286,-0.00485525,-0.002269555,-0.001198529,-0.002741562,0.005418128,0.006779687,-0.004743071,0.003489226
2004-12-15,0.002181943,0.00788361,0.009387655,-0.017107696,0.012631547,-0.006630744,0.007485728,-0.001802811,0.000857353,0.012561713,0.008847284,0.005963101,0.004833722,0.002549845,0.005360816,-0.008434878,0.007744092,-0.006671993,0.000745064
2004-12-16,0.003483559,-0.007220307,-0.00549568,-0.00255282,-0.006860666,-0.010846902,-0.002562093,-0.003913337,-0.005044725,0.001627046,-0.002579304,0.000359268,-0.008206025,-0.008677352,-0.003965011,-0.005198517,0.011693965,0.003678227,-0.000579084
2004-12-17,-0.019310032,0.005151607,-0.009139188,0.002559353,-0.013606898,-0.000843465,-0.01053172,0.005439719,-0.003635294,-0.018274143,-0.018877735,-0.011312574,0.007418035,0.004980293,-0.000960874,-0.006413222,-0.012549573,-0.012109598,-0.011340081
2004-12-20,0.007079639,-0.006632528,0.001501462,-0.006033912,0.003395583,0.006753898,0.002076792,0.007213642,0.007393151,-0.004550102,-0.005271461,0.00490375,0.003964865,0.013515567,-0.005221177,0.007171868,-0.001003304,0.001290352,0.000251162
2004-12-21,0.017355029,0.010622151,0.010708931,0.011207175,0.009517783,0.01048218,0.012176198,0.018502023,0.015345031,0.018907123,0.017488105,0.021507294,-0.001410416,0.01155725,0.019198886,0.008307583,0.033813133,0.001932972,0.007700663
2004-12-22,0.010580822,0.012012054,0.023733868,-0.012930081,-0.003561663,0.007053945,-0.001023827,-0.003808997,0.008823829,-0.004078319,-0.005989607,-0.000353865,0.000282438,0.002490198,-0.001490725,-0.000941641,0.020725431,0.001446948,0.002408846
2004-12-23,-0.00213672,0.001780384,0.009107832,0.004678371,0.002733332,0.006592495,0.003330799,-0.001764746,0.005024667,0.002047471,0.003667772,0.000176961,0.00112965,0.011835148,0.009093352,-0.000706852,-0.001586331,0.001926456,0.000745744
2004-12-27,-0.000856551,-0.012144621,-0.009025629,-0.008149026,-0.001258074,-0.007777345,-0.003830478,-0.004124909,-0.008239972,-0.003064931,-0.004176455,0,-0.006205958,-0.017472911,-0.01210493,-0.002593742,-0.006355223,-0.001602283,-0.002070051
2004-12-28,0.006643836,0.006896611,0.000827973,0.003755894,0.003779137,0.007838306,0.00512691,0.005917182,0.004574289,-0.000614933,0,0.012033274,0.007663936,0.000147004,0.009530355,0.000709281,0.008314686,0.00433318,0.0054763
2004-12-29,-0.002341933,-0.00506252,-0.007032045,0.005612714,-0.0158963,0.004502686,-0.001275165,-0.001470566,0.001022215,0,0.006028858,-0.00454622,0.00169018,-0.000146982,-0.003776113,-0.002126155,-0.011734882,-0.002876323,0.001485396
2004-12-30,0.002133984,-0.001496604,0.000416542,0,0.001700358,0.009372434,-0.00204285,-0.003829192,-0.000742683,-0.001025415,0.004689972,0.003161783,-0.00224977,0.006319816,0.001759811,-0.002130685,-0.000320932,-0.00320514,-0.001895216
2004-12-31,0.000638897,0.00179853,0.003123048,0.002558163,0.003607005,-0.00121117,-0.001791287,0.002365518,0.001858017,-0.0026688,0.008558105,0.005778288,0.003100355,-0.006426208,-0.001621659,-0.002372533,0.005457466,-0.000803846,-0.002146409
2005-01-03,-0.01127905,-0.009275864,0.001868046,-0.001159826,0.005285412,-0.00363784,0.003588906,-0.013569406,-0.018175066,-0.023672324,-0.018256644,-0.015146221,-0.00955325,-0.009407605,-0.014753606,-0.007609981,-0.008620704,-0.003861652,-0.004715808
2005-01-04,-0.013775278,-0.01540315,-0.008493901,-0.011147313,-0.007150371,-0.006085177,-0.018901702,-0.004186585,-0.004344532,-0.008644315,-0.019643796,-0.007070913,-0.003404225,-0.01365185,-0.011677407,0.001677443,-0.004830906,0.000807612,-0.012219461
2005-01-05,-0.011566975,0.001533679,0.012536565,-0.000939391,-0.016098249,-0.006530606,0.002082839,-0.006606529,-0.001517701,-0.003828165,-0.006412009,-0.008901549,-0.005977879,-0.003610619,-0.007228305,0.005980861,0.005177989,0.001129756,-0.006900612
2005-01-06,-0.001545588,0.019908173,0.009698683,0.004231376,-0.004090472,0.001643345,0.005715703,-0.009069016,-0.003420108,0.011742084,-0.010755539,0.006825958,0.004295577,0.005737539,0.002100273,-0.001189043,-0.002253693,0.003546691,0.005084302
2005-01-07,-0.01083595,0.000300331,-0.005722436,-0.006788383,-0.006701201,-0.009844125,-0.008008204,-0.010067054,-0.013441407,-0.016037103,0.006251724,-0.006066015,-0.0025663,-0.024320714,-0.007125921,-0.011428561,-0.017424944,-0.00128517,-0.001433253
2005-01-10,0.012519593,-0.007805507,-0.006372058,0.001649723,0.00174098,-0.003313999,-0.003385444,-0.004622543,0.011885239,-0.003645764,-0.001350616,0.004846535,-0.005717575,0.000615493,0.00365891,0.002408441,-0.00295567,-0.000643351,0.004728112
2005-01-11,-0.002428806,-0.003630908,-0.002482378,0.000235313,-0.007821,-0.000415637,-0.009668119,0.000928873,-0.008307895,-0.009900971,-0.005139347,0.003036834,-0.003162755,0.000615115,-0.007010656,-0.008649703,-0.006917029,-0.001931478,-0.006890754
2005-01-12,-0.002656019,-0.002733022,-0.003110742,-0.001176196,-0.009196369,-0.009563391,0.002374674,-0.007114239,-0.012903191,-0.003260903,-0.002175054,-0.014603734,-0.009518259,-0.009374529,-0.006354094,-0.014784218,0.006633525,-0.013384906,0.003300046
2005-01-13,-0.012427904,-0.012180311,-0.009777433,-0.003768278,-0.016132587,-0.013434076,-0.00579103,-0.013395589,-0.016974007,-0.006106844,-0.005449652,-0.012289902,-0.027664553,-0.011635123,-0.011794824,-0.0118082,-0.008237232,-0.008826429,-0.008012119
2005-01-14,0.008764031,0.001849647,-0.001890743,-0.002836828,-0.000224666,0.001276625,0.001059066,0.000631527,0,0.010752725,0.001643846,0,0.0056904,-0.002354383,0.001294166,-0.010953414,0.002990038,0.000824526,0.005271171
2005-01-18,0.018712412,0.013538409,0.013891825,0.012565182,0.05976185,0.012324649,0.015604341,0.008204488,0.01022136,0.021276585,0.009846806,0.012442823,-0.012507503,0.04373812,0.010340388,0.004782246,0.027823787,0.012687436,0.0104026
